address,body,label,category
AD-VIOFER,Your Airtel data booster is available. Buy 3GB for Rs.99 before midnight https://airtel.in/1Uyy,spam,data_pack_offer
AD-COURSE,"Admissions open on BYJUS. Limited seats, expert mentors, easy EMI. Enrol now https://learn-now.in/ruv3Nk",spam,edtech_promo
CP-BEAUTY,"Glow up with Purplle. Grab lipstick, skincare and makeup deals before 09:15 https://tira.co/b2M9N",spam,beauty_fashion_sale
BZ-MESHOO,Wishlist items on Meesho are now on sale. Save Rs.3100 instantly https://amzn.to/2Z2s1C2,spam,ecommerce_sale
HP-ZOMATO,Dominos: Get up to 57% OFF + free delivery on your next order. Save up to Rs.250. https://eatsure.in/jl9KsafTIC,spam,food_delivery_offer
VK-REALTY,SquareYards: New homes in Bengaluru from Rs.1000000. Site visit offers available https://propertylead.app/TSgQ1zsYF,spam,real_estate_lead
AX-WELLNS,Fitness & health offers from Tata 1mg are live now. Tap to claim benefits https://medsave.co/C5xdEW,spam,wellness_offer
DM-BNPLOK,Split bills with Simpl. No-cost EMI and pay-later limit up to Rs.64500. https://bnpl.app/vBehw6,spam,bnpl_offer
JM-FASHON,Your Tira coupon is active. Unlock flat Rs.1600 off on top products https://beautydeals.app/H0m7,spam,beauty_fashion_sale
CP-POLICY,Family health plans from ICICI Lombard now start at affordable monthly premiums. https://digit.insure/Qovzh,spam,insurance_marketing
AD-NYKAAA,Mamaearth: Beauty & fashion sale live. Save up to 31% + Rs.550 extra off https://beautydeals.app/20zgpqFvqb,spam,beauty_fashion_sale
JD-RUMMYX,RummyTime: Free Rs.3000 welcome bonus + up to Rs.8650 cash table. Play now https://tinyurl.com/5rA4Vuke,spam,rummy_bonus
VM-ICICIB,Axis Bank: Upgrade to a premium card and get 9% cashback + 1100 bonus points. Apply https://cardperks.co/V9Qho7A,spam,credit_card_offer
VK-EARNBK,Refer & earn on Amazon Pay: flat Rs.850 per successful install. Start now https://earnbonus.co/Lu8L5Y,spam,referral_program
AD-GAMEZY,My11Circle: Join mega contest from Rs.429 and win up to Rs.158000. Create team now https://play11.win/0fq9gKY,spam,fantasy_sports
+919054604030,"Play roulette, slots and live casino on PariPlay. Bonus up to Rs.28700. https://tinyurl.com/bbhlWe",spam,casino_vip
+919787613214,RummyCircle: Free Rs.2250 welcome bonus + up to Rs.9600 cash table. Play now https://playnow.app/7CRB,spam,rummy_bonus
VK-EVENTS,Your city pass from CampusBuzz unlocks discounts on shows in Hyderabad. Grab it now https://district.in/G9iEJT,spam,local_event_promo
VM-NYKAAA,Hurry! Nykaa flash sale starts now. Claim coupon worth Rs.2900 before stock ends https://amzn.to/h8Gc2wcSl,spam,ecommerce_sale
JM-ADDA52,Register on PokerBaazi and claim seat in today's Rs.160000 GTD event. https://tables.app/t6qhS,spam,poker_tourney
HP-DREAM,Only today: extra cashback on Gamezy fantasy leagues. Play and win Rs.24500. https://short.gy/UydyY8,spam,fantasy_sports
BZ-APPBON,Tap to install and collect bonus up to Rs.350. Limited devices only https://installnow.app/qbZMP3otq0,spam,app_install_campaign
BZ-FANTSY,Tonight's match on Dream11 has Rs.113500 prize pool. Entry starts Rs.59. https://fantasy11.app/3I7BpW,spam,fantasy_sports
JD-VODAFO,Grab your BSNL booster pack of 3GB/day. Recharge at just Rs.79. https://vi.in/n7eOJVePN,spam,telecom_recharge
CP-PHONEP,Limited offer from Paytm. Flat Rs.1900 cashback on first UPI payment today https://paytm.me/WUy4LM6,spam,cashback_wallet
JD-OFFERS,"Amazon Pay: Get 30% cashback up to Rs.750 on recharge, bill pay & scan and pay. Use now https://freecharge.in/ANVT2JLBM",spam,cashback_wallet
JM-JERUMY,Get Rs.750 joining bonus on RummyTime and enter cash pool of Rs.3550. https://t.ly/dUPfvH8KI,spam,rummy_bonus
+918238782188,Pre-approved offer from MoneyView. Get up to Rs.321000 today with minimal docs https://short.gy/hyiSy,spam,instant_loan_offer
HP-FESTIV,Festive sale on Meesho: up to 75% OFF + extra Rs.1650 off today only https://cutt.ly/Muqm4xcK,spam,festival_sale
DM-ICICIB,HDFC Bank: Upgrade to a premium card and get 8% cashback + 1700 bonus points. Apply https://cardsales.in/G2nw,spam,credit_card_offer
DM-MESHOO,Only for you: exclusive Myntra offer up to 54% OFF + prepaid savings. https://nykaa.com/IOgyJc2,spam,ecommerce_sale
HP-POLICY,Family health plans from Star Health now start at affordable monthly premiums. https://acko.co/uSO6JdgG6V,spam,insurance_marketing
JD-ADDA52,Register on Adda52 and claim seat in today's Rs.106500 GTD event. https://rb.gy/9Moiiy9n2,spam,poker_tourney
BZ-GLAMUP,"Glow up with Mamaearth. Grab lipstick, skincare and makeup deals before 12:15 https://purplle.com/Yj0s",spam,beauty_fashion_sale
VM-TICKTS,BookMyShow Live: Live events in Mumbai this weekend. Tickets from Rs.800. Book now https://district.in/TDJeBD,spam,local_event_promo
JM-JERUMY,Junglee Rummy offer: deposit Rs.2600 get Rs.2900 playable chips today only https://s.id/jJ5ciOD4c,spam,rummy_bonus
CP-FANTSY,Your fantasy wallet is eligible for booster contest on My11Circle. Join now https://rb.gy/YtWx7pqG,spam,fantasy_sports
JD-VIOFER,Flat Rs.59 for 3GB high-speed data on Vi. Tap to recharge https://datadeal.app/bIq9zxoGjN,spam,data_pack_offer
DM-RUMMYX,A23 Rummy offer: deposit Rs.1450 get Rs.3850 playable chips today only https://gmg.im/zn0h6Oj5,spam,rummy_bonus
JM-GAMEZY,Tonight's match on Gamezy has Rs.34000 prize pool. Entry starts Rs.939. https://tinyurl.com/zTgYjKx,spam,fantasy_sports
VK-DREAM,Only today: extra cashback on Dream11 fantasy leagues. Play and win Rs.70000. https://fantasy11.app/mlAds,spam,fantasy_sports
JM-FANTSY,Your fantasy wallet is eligible for booster contest on Dream11. Join now https://cutt.ly/YEhv1z,spam,fantasy_sports
AX-TRAVEL,Weekend getaway alert from Goibibo. Extra Rs.600 off with limited seats. https://yatraa.in/OBfa4e3M1,spam,travel_flash_sale
JD-ADDA52,Final call: PokerBaazi tournament starts at 10:30. Join from Rs.449. https://tourneys.live/qGPOIjc,spam,poker_tourney
VM-SWIGGY,Hungry? Dominos weekend deal unlocked. Flat Rs.325 off on select restaurants https://eatsure.in/DzCTMI,spam,food_delivery_offer
AD-CAMPUS,Insider: Live events in Pune this weekend. Tickets from Rs.400. Book now https://eventsnow.in/zXfrsZHa,spam,local_event_promo
+918332900209,Looking for property in Bengaluru? MagicBricks has verified listings and exclusive builder deals https://homesale.in/zQ6ED,spam,real_estate_lead
DM-CARSRV,Cars24: Car service offer unlocked. Save Rs.1200 on pickup & drop maintenance https://autodeal.app/ySQMUne9ZL,spam,auto_service_offer
BZ-HOUSES,Book your apartment visit with 99acres and unlock launch pricing in Hyderabad. https://realtydeal.co/d5VTwQL8tP,spam,real_estate_lead
AD-GLAMUP,"Glow up with Tira. Grab lipstick, skincare and makeup deals before 09:45 https://nykaa.com/pZYWgaVvo",spam,beauty_fashion_sale
JM-MESHOO,Only for you: exclusive Amazon offer up to 22% OFF + prepaid savings. https://nykaa.com/KqI6nrrTNP,spam,ecommerce_sale
AD-CASINO,"Play roulette, slots and live casino on PariPlay. Bonus up to Rs.44400. https://lihi.cc/kNKLFr",spam,casino_vip
JM-UPGRAD,New learner offer from SkillUp. Save Rs.21000 on job-ready programs today https://studyoffer.app/XVkkvQC,spam,edtech_promo
BZ-ADDA52,Register on Adda52 and claim seat in today's Rs.22000 GTD event. https://tables.app/FQXyYZc,spam,poker_tourney
AX-SWIGGY,Magicpin: Get up to 65% OFF + free delivery on your next order. Save up to Rs.75. https://zoma.to/v9wwe,spam,food_delivery_offer
BZ-ZEPTOO,Daily essentials deal from Blinkit. Flat Rs.350 off on orders above minimum cart https://grocery-now.in/wGUxmL,spam,grocery_offer
+917867717019,New app campaign live. Download today and unlock Rs.290 wallet credit https://s.id/O8LZhg03,spam,app_install_campaign
AD-OFFERS,"Your Mobikwik promo is active now. Shop, recharge or pay bills to earn Rs.100. https://paytm.me/7Cpl4",spam,cashback_wallet
CP-AIRTEL,Flat Rs.99 for 3GB high-speed data on Airtel. Tap to recharge https://datadeal.app/8VvRbB,spam,data_pack_offer
JM-GARAGE,Book with Spinny today and get flat Rs.2100 off on your next service https://carcare.in/SWrLmVJ,spam,auto_service_offer
JM-LAZPAY,Split bills with Flipkart Pay Later. No-cost EMI and pay-later limit up to Rs.44000. https://paylater.in/dHHn9sEC,spam,bnpl_offer
AD-JIODAT,Flat Rs.79 for 10GB high-speed data on BSNL. Tap to recharge https://airtel.in/GPBNL,spam,data_pack_offer
AD-JIODAT,Flat Rs.29 for 3GB high-speed data on BSNL. Tap to recharge https://datadeal.app/1fA3,spam,data_pack_offer
VK-GOIBIB,Weekend getaway alert from Cleartrip. Extra Rs.3600 off with limited seats. https://goibibo.in/i0X3VcPf9g,spam,travel_flash_sale
AX-VIOFER,Vi: Need more data? Get 1GB booster at Rs.59 only. Activate now https://airtel.in/12sXZJJw2,spam,data_pack_offer
JD-PVRCIN,BookMyShow: Get 1+1 movie tickets or save Rs.400 on weekend bookings. Grab now https://bookmy.show/qz9woj,spam,movie_ticket_offer
TX-FLPKRT,Hurry! Nykaa flash sale starts now. Claim coupon worth Rs.3400 before stock ends https://meesho.io/MUzXxOKkW6,spam,ecommerce_sale
JD-MESHOO,Wishlist items on Myntra are now on sale. Save Rs.1600 instantly https://myntra.com/FuK0BCpZbU,spam,ecommerce_sale
TX-GAMEZY,Tonight's match on My11Circle has Rs.143000 prize pool. Entry starts Rs.549. https://play11.win/BgXFN,spam,fantasy_sports
+918063525009,Limited period: Fibe reduces processing fee on loans up to Rs.489000. https://cutt.ly/WXyJWLxh,spam,instant_loan_offer
JD-ADDA52,Final call: PokerBaazi tournament starts at 21:00. Join from Rs.999. https://pokerhub.in/0KRw,spam,poker_tourney
VM-HDFCBK,Exclusive card offer from SBI Card. Zero joining fee and rewards worth Rs.3000. https://cardsales.in/wXJoR,spam,credit_card_offer
VM-INVITE,Refer & earn on Swiggy: flat Rs.625 per successful install. Start now https://refer.app/0vFSrxKme,spam,referral_program
HP-BOOKMY,Miraj: Get 1+1 movie tickets or save Rs.150 on weekend bookings. Grab now https://pvr.im/oMsL,spam,movie_ticket_offer
AD-SWIGGY,Order now on Dominos and enjoy 67% discount before 10:45. https://zoma.to/eHYu9kO,spam,food_delivery_offer
JM-ZESTMY,Split bills with Flipkart Pay Later. No-cost EMI and pay-later limit up to Rs.31500. https://shopcredit.co/3yYt,spam,bnpl_offer
BZ-FESTIV,Festive sale on Paytm: up to 42% OFF + extra Rs.2150 off today only https://bit.ly/3bbN0o,spam,festival_sale
BZ-FANTSY,Only today: extra cashback on MPL Fantasy fantasy leagues. Play and win Rs.99000. https://play11.win/34zVhwUFW,spam,fantasy_sports
JM-HLTHPL,Renew or buy with ICICI Lombard and save more on your policy premium today https://policybzr.com/NJRvOuX,spam,insurance_marketing
VK-HEALTH,Fitness & health offers from HealthKart are live now. Tap to claim benefits https://fitpass.app/GYSa56X,spam,wellness_offer
AX-MESHOO,Only for you: exclusive Amazon offer up to 32% OFF + prepaid savings. https://nykaa.com/UZcTnOS,spam,ecommerce_sale
HP-JIODAT,Vi: Need more data? Get 1GB booster at Rs.69 only. Activate now https://jio.com/d0xxSZ9xCY,spam,data_pack_offer
AX-MYNTRA,Myntra Sale Live: Up to 38% off on top picks. Extra Rs.2200 off today https://amzn.to/NAcL4f,spam,ecommerce_sale
JD-REFRAL,Your Magicpin referral campaign is live. Share code WDV5QI and get Rs.625. https://invite-now.in/5ROjuO9o,spam,referral_program
AD-FITPAS,"HealthKart: Save up to 31% on wellness plans, lab tests and supplements today https://fitpass.app/d4k4vomJx",spam,wellness_offer
TX-TOURNY,Final call: PokerBaazi tournament starts at 21:15. Join from Rs.599. https://rb.gy/ks7XA,spam,poker_tourney
CP-ZESTMY,ZestMoney: Shop now and pay later. Credit line up to Rs.47500 activated for you https://bnpl.app/gblII,spam,bnpl_offer
DM-GOIBIB,Travel with MakeMyTrip and enjoy up to 54% off on summer bookings. https://yatraa.in/lEm2,spam,travel_flash_sale
JD-GETAPP,Install the featured app from TapToInstall and earn reward up to Rs.50. Start now https://tinyurl.com/LPhjp,spam,app_install_campaign
AD-JIOINF,Airtel: Recharge with Rs.359 and get 3GB/day + OTT benefits today https://jio.com/txFFWBv,spam,telecom_recharge
VM-POKER,Register on PokerSaint and claim seat in today's Rs.53500 GTD event. https://bit.ly/us6QdR,spam,poker_tourney
JM-HEALTH,Your PharmEasy health coupon is ready. Get flat Rs.900 off before expiry https://fitpass.app/wZot,spam,wellness_offer
JD-MOVIES,Your movie pass is waiting. Book on INOX and unlock flat Rs.100 off https://movieoffer.in/xTdJ6nEa,spam,movie_ticket_offer
DM-ZOMATO,Order now on Zomato and enjoy 80% discount before 22:20. https://swiggy.in/4zgD9nzK,spam,food_delivery_offer
AD-SBICRD,You're eligible for a new Axis Bank credit card with airport lounge benefits. Apply now https://applycard.app/sC1aY3hVq,spam,credit_card_offer
VK-HOUSES,Looking for property in Pune? NoBroker has verified listings and exclusive builder deals https://homesale.in/H1m57n1,spam,real_estate_lead
TX-HLTHPL,Family health plans from Acko now start at affordable monthly premiums. https://acko.co/mHjs8wrtde,spam,insurance_marketing
VM-TOURNY,Final call: PokerBaazi tournament starts at 10:00. Join from Rs.1999. https://tourneys.live/pWP5T,spam,poker_tourney
+918254032969,Exclusive Royal Ace VIP pass for you. Deposit today and unlock Rs.32100 reward https://vipspin.live/NQAhir,spam,casino_vip
+917315662202,Tap to install and collect bonus up to Rs.440. Limited devices only https://cutt.ly/DCL9M,spam,app_install_campaign
+919656219264,Install the featured app from Google Play and earn reward up to Rs.260. Start now https://appbonus.in/oEDx,spam,app_install_campaign
BZ-MESHOO,Meesho Sale Live: Up to 44% off on top picks. Extra Rs.1000 off today https://nykaa.com/aADZNl,spam,ecommerce_sale
JM-FLPKRT,Wishlist items on Amazon are now on sale. Save Rs.4900 instantly https://fkrt.it/Ixu7LmV,spam,ecommerce_sale
VM-FANTSY,Only today: extra cashback on My11Circle fantasy leagues. Play and win Rs.49500. https://fantasy11.app/29h5kV7,spam,fantasy_sports
AX-BIGDAY,Mega savings are live on Amazon. Use your festive coupon before stock ends https://bit.ly/4WYcEZg4U,spam,festival_sale
+918803506140,RummyTime offer: deposit Rs.50 get Rs.6300 playable chips today only https://gmg.im/nBbuQzk,spam,rummy_bonus
DM-FANTSY,Your fantasy wallet is eligible for booster contest on Vision11. Join now https://play11.win/e564,spam,fantasy_sports
JD-ADDA52,Final call: PokerBaazi tournament starts at 15:20. Join from Rs.849. https://bit.ly/uNcLXoS,spam,poker_tourney
BZ-UPGRAD,Unacademy: Upgrade your career with up to 28% scholarship on premium courses. Apply https://studyoffer.app/sU9hKBcRV,spam,edtech_promo
TX-WELLNS,"Cult: Save up to 60% on wellness plans, lab tests and supplements today https://medsave.co/xqilznwz",spam,wellness_offer
JD-CAMPUS,Insider: Live events in Bengaluru this weekend. Tickets from Rs.850. Book now https://bookmy.show/RKDh,spam,local_event_promo
DM-FIBELO,Need cash? Fibe can disburse Rs.426000 directly to your bank. Apply now https://bit.ly/J8RQaLOl,spam,instant_loan_offer
HP-PAYTM,"Your PhonePe promo is active now. Shop, recharge or pay bills to earn Rs.950. https://offers.wallet/T9VACiwBbm",spam,cashback_wallet
HP-PVRCIN,Tonight only on BookMyShow: popcorn combo + ticket discounts. Save Rs.150. https://pvr.im/YCKL2jZjo,spam,movie_ticket_offer
DM-AIRTEL,Jio: Recharge with Rs.319 and get 3GB/day + OTT benefits today https://airtel.in/r28N6U,spam,telecom_recharge
JM-LAZPAY,"Your Amazon Pay Later pay-later limit is ready: Rs.61000. Use on shopping, travel and food https://bnpl.app/3KuqybE",spam,bnpl_offer
+919284056440,Get Rs.1100 joining bonus on RummyCircle and enter cash pool of Rs.5400. https://playnow.app/Ctu8,spam,rummy_bonus
JM-YATRAA,Goibibo: Flash sale live. Save up to Rs.6100 on flights & hotels. Book now https://tripoffer.co/wZighB,spam,travel_flash_sale
JD-YATRAA,Weekend getaway alert from Cleartrip. Extra Rs.3600 off with limited seats. https://goibibo.in/viNj8tz0,spam,travel_flash_sale
AD-FESTIV,Festive sale on Mobikwik: up to 64% OFF + extra Rs.250 off today only https://savebig.co/TmiEGyGA88,spam,festival_sale
AD-AUTOFX,Need a used car or service? Cars24 has special deals waiting for you https://carcare.in/sayGQ,spam,auto_service_offer
AX-HOUSES,SquareYards: New homes in Mumbai from Rs.3150000. Site visit offers available https://realtydeal.co/BlTYp,spam,real_estate_lead
BZ-ZEPTOO,Zepto: Save Rs.75 on grocery orders and get delivery in 20 min. Order now https://grocery-now.in/id81FbDF,spam,grocery_offer
VK-TOURNY,Register on Spartan Poker and claim seat in today's Rs.128000 GTD event. https://tables.app/J9GW2VLs,spam,poker_tourney
HP-EVENTS,"Explore comedy, music and workshops on BookMyShow Live. Early-bird prices active https://livepass.app/TRog2b",spam,local_event_promo
+918261237528,Install the featured app from Google Play and earn reward up to Rs.140. Start now https://installnow.app/IJQGmdpCIX,spam,app_install_campaign
BZ-NYKAAA,Only for you: exclusive Flipkart offer up to 58% OFF + prepaid savings. https://fkrt.it/4W3gY,spam,ecommerce_sale
JD-APPBON,New app campaign live. Download today and unlock Rs.230 wallet credit https://appbonus.in/TVrBB,spam,app_install_campaign
VK-NYKAAA,Hurry! Nykaa flash sale starts now. Claim coupon worth Rs.4200 before stock ends https://nykaa.com/Rs2JCN4,spam,ecommerce_sale
AD-SIMPLX,ZestMoney: Shop now and pay later. Credit line up to Rs.63000 activated for you https://shopcredit.co/wSCiEzqr6,spam,bnpl_offer
VM-GETAPP,Install the featured app from App Bazaar and earn reward up to Rs.380. Start now https://short.gy/EpAq00u,spam,app_install_campaign
DM-PAYTM,"Freecharge: Get 63% cashback up to Rs.550 on recharge, bill pay & scan and pay. Use now https://paytm.me/lexZs",spam,cashback_wallet
VK-BIGDAY,Celebrate with Mobikwik. Limited festival deal unlocked for your number. Shop now https://lihi.cc/Bp9UzQ9H,spam,festival_sale
HP-TOURNY,Register on Adda52 and claim seat in today's Rs.130500 GTD event. https://tables.app/zxSwCT4,spam,poker_tourney
AX-PAYTM,"Your Paytm promo is active now. Shop, recharge or pay bills to earn Rs.1400. https://freecharge.in/TwwJk8Or",spam,cashback_wallet
